MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
ENSEMBLE,2017-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,39.482,41.0,25.0,50.0,16.2148,668
ENSEMBLE,2017-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
ENSEMBLE,2017-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,69.9997,70.0,56.0,83.0,19.4958,39743
ENSEMBLE,2017-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,73.2818,74.0,61.0,86.0,18.2575,9502
ENSEMBLE,2017-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,121.733,129.0,108.0,142.0,28.5253,159794
ENSEMBLE,2017-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,110.6813,116.0,92.0,133.0,28.2761,74425
ENSEMBLE,2017-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,146.3323,153.0,143.0,160.0,24.7295,9746
ENSEMBLE,2017-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
ENSEMBLE,2017-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
ENSEMBLE,2017-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,94.2173,92.0,77.0,110.0,21.8437,5982
ENSEMBLE,2017-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,74.1568,73.0,65.0,81.0,12.3311,2353
ENSEMBLE,2017-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,87.3445,89.0,81.0,95.0,12.4211,1605
ENSEMBLE,2017-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,79.4078,61.0,34.0,129.0,55.0817,137884
ENSEMBLE,2017-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,117.0157,120.0,105.0,133.0,22.1904,48489
ENSEMBLE,2017-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,111.9981,117.0,100.0,123.0,12.4676,538
ENSEMBLE,2017-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
ENSEMBLE,2017-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,77.9837,80.0,59.0,95.0,24.3035,7870
ENSEMBLE,2017-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
ENSEMBLE,2017-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,125.1251,127.0,116.0,135.0,16.8182,12106
ENSEMBLE,2017-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
ENSEMBLE,2017-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,95.3149,92.0,84.0,106.0,14.0324,1877
ENSEMBLE,2017-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,102.1516,102.0,95.0,111.0,12.6289,620
ENSEMBLE,2017-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,96.5571,98.0,93.0,103.0,10.3125,219
ENSEMBLE,2017-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,129.0118,129.0,119.0,140.0,13.0857,510
ENSEMBLE,2017-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
ENSEMBLE,2017-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
ENSEMBLE,2017-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
ENSEMBLE,2017-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,126.2308,127.0,117.0,137.0,12.4827,39
ENSEMBLE,2017-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
ENSEMBLE,2017-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
ENSEMBLE,2017-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,68.9346,69.0,42.0,93.0,26.5803,918
ENSEMBLE,2017-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,96.9219,95.0,76.0,116.0,28.598,41040
ENSEMBLE,2017-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,118.1754,124.0,95.0,144.0,34.8359,163109
ENSEMBLE,2017-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,62.0791,65.0,37.0,84.0,28.0549,7575
ENSEMBLE,2017-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
ENSEMBLE,2017-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,79.7425,78.0,70.0,89.0,13.7248,1130
ENSEMBLE,2017-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,98.7338,98.5,92.0,105.0,9.5958,154
ENSEMBLE,2017-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,72.6847,78.0,25.0,111.0,44.7967,17397
ENSEMBLE,2017-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,9.6667,8.5,5.5,12.5,5.2334,12
ENSEMBLE,2017-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
ENSEMBLE,2017-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,138.6306,139.0,129.0,153.0,22.0437,4250
ENSEMBLE,2017-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,102.3204,105.0,90.0,117.0,20.4583,74902
ENSEMBLE,2017-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,2.8218,1.0,0.0,1.0,12.3545,7963
ENSEMBLE,2017-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,104.9675,109.0,91.0,122.0,24.4434,1324
ENSEMBLE,2017-05-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
ENSEMBLE,2017-05-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
ENSEMBLE,2017-05-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
ENSEMBLE,2017-05-01,6-101,6-101,BULL FLAT,BULL FLAT,96.7708,98.0,91.0,102.5,7.9142,48
ENSEMBLE,2017-05-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,130.1419,134.0,110.0,147.0,27.4615,6852
ENSEMBLE,2017-05-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,72.9746,72.0,63.0,83.0,15.1968,1734
ENSEMBLE,2017-05-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
