MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2021-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,9.2231,7.0,3.0,13.0,8.9918,668
DISALEXI,2021-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2021-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,60.5482,59.0,47.0,72.0,17.3195,39743
DISALEXI,2021-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,66.6877,67.0,55.0,79.0,16.2395,9502
DISALEXI,2021-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,51.4517,48.0,33.0,65.0,27.7168,159638
DISALEXI,2021-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,43.1226,40.0,23.0,59.0,25.559,74425
DISALEXI,2021-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,42.1493,41.0,31.0,52.0,15.6985,9746
DISALEXI,2021-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
DISALEXI,2021-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
DISALEXI,2021-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,66.7516,65.0,57.0,76.0,14.5955,5982
DISALEXI,2021-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,41.1169,40.0,32.0,49.0,12.4869,2353
DISALEXI,2021-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,0.8181,1.0,0.0,1.0,1.1811,1605
DISALEXI,2021-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,54.4665,36.0,18.0,87.0,47.3664,137884
DISALEXI,2021-04-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,52.1333,54.0,35.0,68.0,23.3187,48489
DISALEXI,2021-04-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,79.6524,79.5,71.0,88.0,12.7309,374
DISALEXI,2021-04-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
DISALEXI,2021-04-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,61.8949,63.0,45.0,78.0,22.9027,7870
DISALEXI,2021-04-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
DISALEXI,2021-04-01,5-054,5-054,ASH VALLEY,ASH VALLEY,36.4301,33.0,14.0,54.0,26.6346,12106
DISALEXI,2021-04-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
DISALEXI,2021-04-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,90.1119,96.0,73.0,107.0,21.6932,1877
DISALEXI,2021-04-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,56.7935,57.0,47.0,66.0,16.5482,620
DISALEXI,2021-04-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,37.21,33.0,25.0,44.0,17.3385,219
DISALEXI,2021-04-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,1.1569,1.0,1.0,2.0,0.705,510
DISALEXI,2021-04-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
DISALEXI,2021-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
DISALEXI,2021-04-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
DISALEXI,2021-04-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,,,,,0
DISALEXI,2021-04-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
DISALEXI,2021-04-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
DISALEXI,2021-04-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,13.7636,14.0,11.0,16.0,4.2855,918
DISALEXI,2021-04-01,5-015,5-015,BIG VALLEY,BIG VALLEY,67.8402,68.0,54.0,82.0,19.1869,39663
DISALEXI,2021-04-01,5-004,5-004,BIG VALLEY,BIG VALLEY,57.2198,52.0,32.0,75.0,33.6788,163095
DISALEXI,2021-04-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,47.0046,47.0,36.0,58.0,16.0268,7575
DISALEXI,2021-04-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
DISALEXI,2021-04-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,1.0425,0.0,0.0,1.0,2.9973,1130
DISALEXI,2021-04-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,100.4205,100.5,94.0,107.5,12.0243,88
DISALEXI,2021-04-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,29.3939,25.0,0.0,53.0,27.365,17397
DISALEXI,2021-04-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,12.4167,12.0,2.0,20.5,10.0702,12
DISALEXI,2021-04-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
DISALEXI,2021-04-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,42.6139,34.0,13.0,65.0,36.426,4250
DISALEXI,2021-04-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,47.3015,43.0,25.0,65.0,29.8274,74902
DISALEXI,2021-04-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,16.0175,6.0,2.0,25.0,21.0913,7963
