MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2010-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.9731,11.0,4.0,20.0,16.0942,668
DISALEXI,2010-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2010-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,35.9825,36.0,28.0,44.0,11.4099,39743
DISALEXI,2010-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,36.9512,38.0,28.0,46.0,11.9218,9499
DISALEXI,2010-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,26.5856,27.0,12.0,39.0,17.4459,159613
DISALEXI,2010-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,17.812,14.0,2.0,30.0,17.4868,74415
DISALEXI,2010-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,16.2784,15.0,7.0,22.0,11.5413,9746
DISALEXI,2010-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
DISALEXI,2010-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
DISALEXI,2010-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,30.8628,30.0,19.0,41.0,14.228,5982
DISALEXI,2010-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,23.0085,22.0,14.0,31.0,11.8425,2353
DISALEXI,2010-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.0417,4.0,3.0,6.0,2.4515,1605
DISALEXI,2010-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,41.8971,27.0,12.0,62.0,39.0654,137884
DISALEXI,2010-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,29.3902,30.0,23.0,36.0,10.6079,48489
DISALEXI,2010-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,68.2086,69.0,62.0,74.0,12.0958,374
DISALEXI,2010-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
DISALEXI,2010-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,32.5004,34.0,23.0,45.0,16.6482,7870
DISALEXI,2010-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
DISALEXI,2010-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,16.7909,13.0,5.0,24.0,15.22,12106
DISALEXI,2010-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
DISALEXI,2010-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,50.7507,50.0,40.0,62.0,13.9686,1877
DISALEXI,2010-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,56.3855,55.0,51.0,61.0,8.5784,620
DISALEXI,2010-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,19.0,18.0,14.0,23.0,6.6346,219
DISALEXI,2010-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,8.5549,7.0,5.0,12.0,4.6728,510
DISALEXI,2010-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
DISALEXI,2010-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
DISALEXI,2010-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
DISALEXI,2010-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,,,,,0
DISALEXI,2010-10-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
DISALEXI,2010-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
DISALEXI,2010-10-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,11.3083,11.0,6.0,17.0,7.0175,918
DISALEXI,2010-10-01,5-015,5-015,BIG VALLEY,BIG VALLEY,35.3422,33.0,24.0,44.0,16.9438,39648
DISALEXI,2010-10-01,5-004,5-004,BIG VALLEY,BIG VALLEY,20.9605,17.0,4.0,33.0,19.1801,163106
DISALEXI,2010-10-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,5.7203,1.0,0.0,10.0,8.2902,7575
DISALEXI,2010-10-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
DISALEXI,2010-10-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,3.5664,3.0,2.0,5.0,2.4938,1130
DISALEXI,2010-10-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,28.5844,28.0,21.0,36.0,10.5355,154
DISALEXI,2010-10-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,54.7406,61.0,25.0,79.0,34.0679,17397
DISALEXI,2010-10-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,7.4167,4.5,1.0,11.0,7.6208,12
DISALEXI,2010-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
DISALEXI,2010-10-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,18.7518,16.0,7.0,26.0,15.0968,4250
DISALEXI,2010-10-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,19.2753,18.0,9.0,28.0,12.9109,74838
DISALEXI,2010-10-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,19.47,7.0,5.0,13.0,27.6673,7963
DISALEXI,2010-10-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,31.2107,32.0,25.0,37.0,10.5288,1324
DISALEXI,2010-10-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
DISALEXI,2010-10-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
DISALEXI,2010-10-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
DISALEXI,2010-10-01,6-101,6-101,BULL FLAT,BULL FLAT,9.5833,7.5,6.0,12.5,5.9155,48
DISALEXI,2010-10-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,11.8838,7.0,3.0,18.0,12.6239,6852
DISALEXI,2010-10-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,24.4735,24.0,18.0,31.0,9.5188,1734
DISALEXI,2010-10-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
DISALEXI,2010-10-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,20.8185,19.0,10.0,31.0,14.1239,149448
DISALEXI,2010-10-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
DISALEXI,2010-10-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
DISALEXI,2010-10-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
DISALEXI,2010-10-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
DISALEXI,2010-10-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,14.8987,11.0,4.0,18.0,16.9562,6250
DISALEXI,2010-10-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
DISALEXI,2010-10-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
DISALEXI,2010-10-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
DISALEXI,2010-10-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,13.8175,14.0,2.0,20.0,12.0419,126
DISALEXI,2010-10-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
DISALEXI,2010-10-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,28.1485,26.0,18.0,37.0,13.4493,1259
DISALEXI,2010-10-01,3-018,3-018,CARPINTERIA,CARPINTERIA,33.6353,32.0,20.0,45.0,19.223,11559
DISALEXI,2010-10-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,27.4364,29.0,17.0,38.0,13.856,22739
DISALEXI,2010-10-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,20.8129,21.0,7.0,31.0,15.0936,10516
DISALEXI,2010-10-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,22.643,23.0,7.0,38.0,15.476,846
DISALEXI,2010-10-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,,,,,0
DISALEXI,2010-10-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,,,,,0
DISALEXI,2010-10-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,44.3807,46.0,34.0,54.0,13.9851,4250
DISALEXI,2010-10-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,,,,,0
DISALEXI,2010-10-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,,,,,,0
DISALEXI,2010-10-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,11.806,11.0,7.0,15.0,8.0969,67
DISALEXI,2010-10-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,20.1623,13.0,5.0,32.0,19.5329,17718
DISALEXI,2010-10-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,37.1771,36.0,29.0,44.0,12.9359,1265
DISALEXI,2010-10-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,2.3855,2.0,1.0,3.0,1.6967,511
DISALEXI,2010-10-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,31.0167,23.0,0.0,57.0,32.1483,4604
DISALEXI,2010-10-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,49.3942,52.0,47.0,60.0,16.877,652
DISALEXI,2010-10-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,24.6532,25.0,15.0,33.0,11.8106,940
